Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	SCONJ	0	5p0	5p0	1	0	0	1	Como empilhar elementos em uma estrutura de dados fila ?
empilhar	VERB	1	5p0	5p0	1	1	1	2	Como empilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0	5p0	1	0	2	3	Como empilhar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0	5p0	1	0	3	4	Como empilhar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0	5p0	1	0	4	5	Como empilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0	5p0	1	0	5	6	Como empilhar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0	5p0	1	0	6	7	Como empilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0	5p0	1	0	7	8	Como empilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0	5p0	1	0	8	9	Como empilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0	5p0	1	0	9		Como empilhar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_0	5p0	0	0	0	11	Como adicionar elementos em uma estrutura de dados fila ?
adicionar	VERB	0	5p0_pert_0	5p0	0	1	1	12	Como adicionar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_0	5p0	0	0	2	13	Como adicionar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_0	5p0	0	0	3	14	Como adicionar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_0	5p0	0	0	4	15	Como adicionar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_0	5p0	0	0	5	16	Como adicionar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_0	5p0	0	0	6	17	Como adicionar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_0	5p0	0	0	7	18	Como adicionar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_0	5p0	0	0	8	19	Como adicionar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_0	5p0	0	0	9		Como adicionar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_1	5p0	0	0	0	21	Como identificar elementos em uma estrutura de dados fila ?
identificar	VERB	0	5p0_pert_1	5p0	0	1	1	22	Como identificar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_1	5p0	0	0	2	23	Como identificar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_1	5p0	0	0	3	24	Como identificar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_1	5p0	0	0	4	25	Como identificar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_1	5p0	0	0	5	26	Como identificar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_1	5p0	0	0	6	27	Como identificar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_1	5p0	0	0	7	28	Como identificar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_1	5p0	0	0	8	29	Como identificar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_1	5p0	0	0	9		Como identificar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_2	5p0	0	0	0	31	Como definir elementos em uma estrutura de dados fila ?
definir	VERB	0	5p0_pert_2	5p0	0	1	1	32	Como definir elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_2	5p0	0	0	2	33	Como definir elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_2	5p0	0	0	3	34	Como definir elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_2	5p0	0	0	4	35	Como definir elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_2	5p0	0	0	5	36	Como definir elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_2	5p0	0	0	6	37	Como definir elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_2	5p0	0	0	7	38	Como definir elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_2	5p0	0	0	8	39	Como definir elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_2	5p0	0	0	9		Como definir elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_3	5p0	0	0	0	41	Como obter elementos em uma estrutura de dados fila ?
obter	VERB	0	5p0_pert_3	5p0	0	1	1	42	Como obter elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_3	5p0	0	0	2	43	Como obter elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_3	5p0	0	0	3	44	Como obter elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_3	5p0	0	0	4	45	Como obter elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_3	5p0	0	0	5	46	Como obter elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_3	5p0	0	0	6	47	Como obter elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_3	5p0	0	0	7	48	Como obter elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_3	5p0	0	0	8	49	Como obter elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_3	5p0	0	0	9		Como obter elementos em uma estrutura de dados fila ?
Como	ADV	0	5p0_pert_4	5p0	0	0	0	51	Como criar elementos em uma estrutura de dados fila ?
criar	VERB	0	5p0_pert_4	5p0	0	1	1	52	Como criar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_4	5p0	0	0	2	53	Como criar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_4	5p0	0	0	3	54	Como criar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_4	5p0	0	0	4	55	Como criar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_4	5p0	0	0	5	56	Como criar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_4	5p0	0	0	6	57	Como criar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_4	5p0	0	0	7	58	Como criar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_4	5p0	0	0	8	59	Como criar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_4	5p0	0	0	9		Como criar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_5	5p0	0	0	0	61	Como encontrar elementos em uma estrutura de dados fila ?
encontrar	VERB	0	5p0_pert_5	5p0	0	1	1	62	Como encontrar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_5	5p0	0	0	2	63	Como encontrar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_5	5p0	0	0	3	64	Como encontrar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_5	5p0	0	0	4	65	Como encontrar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_5	5p0	0	0	5	66	Como encontrar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_5	5p0	0	0	6	67	Como encontrar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_5	5p0	0	0	7	68	Como encontrar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_5	5p0	0	0	8	69	Como encontrar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_5	5p0	0	0	9		Como encontrar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_6	5p0	0	0	0	71	Como localizar elementos em uma estrutura de dados fila ?
localizar	VERB	0	5p0_pert_6	5p0	0	1	1	72	Como localizar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_6	5p0	0	0	2	73	Como localizar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_6	5p0	0	0	3	74	Como localizar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_6	5p0	0	0	4	75	Como localizar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_6	5p0	0	0	5	76	Como localizar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_6	5p0	0	0	6	77	Como localizar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_6	5p0	0	0	7	78	Como localizar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_6	5p0	0	0	8	79	Como localizar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_6	5p0	0	0	9		Como localizar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_7	5p0	0	0	0	81	Como incluir elementos em uma estrutura de dados fila ?
incluir	VERB	0	5p0_pert_7	5p0	0	1	1	82	Como incluir elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_7	5p0	0	0	2	83	Como incluir elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_7	5p0	0	0	3	84	Como incluir elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_7	5p0	0	0	4	85	Como incluir elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_7	5p0	0	0	5	86	Como incluir elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_7	5p0	0	0	6	87	Como incluir elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_7	5p0	0	0	7	88	Como incluir elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_7	5p0	0	0	8	89	Como incluir elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_7	5p0	0	0	9		Como incluir elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_8	5p0	0	0	0	91	Como organizar elementos em uma estrutura de dados fila ?
organizar	VERB	0	5p0_pert_8	5p0	0	1	1	92	Como organizar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_8	5p0	0	0	2	93	Como organizar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_8	5p0	0	0	3	94	Como organizar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_8	5p0	0	0	4	95	Como organizar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_8	5p0	0	0	5	96	Como organizar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_8	5p0	0	0	6	97	Como organizar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_8	5p0	0	0	7	98	Como organizar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_8	5p0	0	0	8	99	Como organizar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_8	5p0	0	0	9		Como organizar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_9	5p0	0	0	0	101	Como colocar elementos em uma estrutura de dados fila ?
colocar	VERB	0	5p0_pert_9	5p0	0	1	1	102	Como colocar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_9	5p0	0	0	2	103	Como colocar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_9	5p0	0	0	3	104	Como colocar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_9	5p0	0	0	4	105	Como colocar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_9	5p0	0	0	5	106	Como colocar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_9	5p0	0	0	6	107	Como colocar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_9	5p0	0	0	7	108	Como colocar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_9	5p0	0	0	8	109	Como colocar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_9	5p0	0	0	9		Como colocar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_10	5p0	0	0	0	111	Como introduzir elementos em uma estrutura de dados fila ?
introduzir	VERB	0	5p0_pert_10	5p0	0	1	1	112	Como introduzir elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_10	5p0	0	0	2	113	Como introduzir elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_10	5p0	0	0	3	114	Como introduzir elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_10	5p0	0	0	4	115	Como introduzir elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_10	5p0	0	0	5	116	Como introduzir elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_10	5p0	0	0	6	117	Como introduzir elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_10	5p0	0	0	7	118	Como introduzir elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_10	5p0	0	0	8	119	Como introduzir elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_10	5p0	0	0	9		Como introduzir elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_11	5p0	0	0	0	121	Como construir elementos em uma estrutura de dados fila ?
construir	VERB	0	5p0_pert_11	5p0	0	1	1	122	Como construir elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_11	5p0	0	0	2	123	Como construir elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_11	5p0	0	0	3	124	Como construir elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_11	5p0	0	0	4	125	Como construir elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_11	5p0	0	0	5	126	Como construir elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_11	5p0	0	0	6	127	Como construir elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_11	5p0	0	0	7	128	Como construir elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_11	5p0	0	0	8	129	Como construir elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_11	5p0	0	0	9		Como construir elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_12	5p0	0	0	0	131	Como escrever elementos em uma estrutura de dados fila ?
escrever	VERB	0	5p0_pert_12	5p0	0	1	1	132	Como escrever elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_12	5p0	0	0	2	133	Como escrever elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_12	5p0	0	0	3	134	Como escrever elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_12	5p0	0	0	4	135	Como escrever elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_12	5p0	0	0	5	136	Como escrever elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_12	5p0	0	0	6	137	Como escrever elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_12	5p0	0	0	7	138	Como escrever elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_12	5p0	0	0	8	139	Como escrever elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_12	5p0	0	0	9		Como escrever elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_13	5p0	0	0	0	141	Como reconhecer elementos em uma estrutura de dados fila ?
reconhecer	VERB	0	5p0_pert_13	5p0	0	1	1	142	Como reconhecer elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_13	5p0	0	0	2	143	Como reconhecer elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_13	5p0	0	0	3	144	Como reconhecer elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_13	5p0	0	0	4	145	Como reconhecer elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_13	5p0	0	0	5	146	Como reconhecer elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_13	5p0	0	0	6	147	Como reconhecer elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_13	5p0	0	0	7	148	Como reconhecer elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_13	5p0	0	0	8	149	Como reconhecer elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_13	5p0	0	0	9		Como reconhecer elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_14	5p0	0	0	0	151	Como representar elementos em uma estrutura de dados fila ?
representar	VERB	0	5p0_pert_14	5p0	0	1	1	152	Como representar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_14	5p0	0	0	2	153	Como representar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_14	5p0	0	0	3	154	Como representar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_14	5p0	0	0	4	155	Como representar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_14	5p0	0	0	5	156	Como representar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_14	5p0	0	0	6	157	Como representar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_14	5p0	0	0	7	158	Como representar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_14	5p0	0	0	8	159	Como representar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_14	5p0	0	0	9		Como representar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_15	5p0	0	0	0	161	Como classificar elementos em uma estrutura de dados fila ?
classificar	VERB	0	5p0_pert_15	5p0	0	1	1	162	Como classificar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_15	5p0	0	0	2	163	Como classificar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_15	5p0	0	0	3	164	Como classificar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_15	5p0	0	0	4	165	Como classificar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_15	5p0	0	0	5	166	Como classificar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_15	5p0	0	0	6	167	Como classificar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_15	5p0	0	0	7	168	Como classificar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_15	5p0	0	0	8	169	Como classificar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_15	5p0	0	0	9		Como classificar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_16	5p0	0	0	0	171	Como buscar elementos em uma estrutura de dados fila ?
buscar	VERB	0	5p0_pert_16	5p0	0	1	1	172	Como buscar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_16	5p0	0	0	2	173	Como buscar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_16	5p0	0	0	3	174	Como buscar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_16	5p0	0	0	4	175	Como buscar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_16	5p0	0	0	5	176	Como buscar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_16	5p0	0	0	6	177	Como buscar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_16	5p0	0	0	7	178	Como buscar elementos em uma estrutura de dados fila ?
fila	NOUN	1	5p0_pert_16	5p0	0	0	8	179	Como buscar elementos em uma estrutura de dados fila ?
?	PUNCT	0	5p0_pert_16	5p0	0	0	9		Como buscar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	5p0_pert_17	5p0	0	0	0	181	Como analisar elementos em uma estrutura de dados fila ?
analisar	VERB	0	5p0_pert_17	5p0	0	1	1	182	Como analisar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	5p0_pert_17	5p0	0	0	2	183	Como analisar elementos em uma estrutura de dados fila ?
em	ADP	0	5p0_pert_17	5p0	0	0	3	184	Como analisar elementos em uma estrutura de dados fila ?
uma	DET	0	5p0_pert_17	5p0	0	0	4	185	Como analisar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	5p0_pert_17	5p0	0	0	5	186	Como analisar elementos em uma estrutura de dados fila ?
de	ADP	0	5p0_pert_17	5p0	0	0	6	187	Como analisar elementos em uma estrutura de dados fila ?
dados	NOUN	0	5p0_pert_17	5p0	0	0	7	188	Como analisar elementos em uma estrutura de dados fila ?
