Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	0	1	0	1	What uses an internal memory state ?
uses	VERB	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	1	1	2	0	1	What uses an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	2	3	0	1	What uses an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	3	4	0	1	What uses an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	4	5	0	1	What uses an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	5	6	0	1	What uses an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	6	7	0	1	What uses an internal memory state ?
What uses an internal memory state ?	['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	-1	-1		1	3	What uses an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	0	9	0	0	What is an internal memory state ?
is	AUX	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	1	1	10	0	0	What is an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	2	11	0	0	What is an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	3	12	0	0	What is an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	4	13	0	0	What is an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	5	14	0	0	What is an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	6	15	0	0	What is an internal memory state ?
What is an internal memory state ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	-1	-1		1	2	What is an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	0	17	0	0	What was an internal memory state ?
was	AUX	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	1	1	18	0	0	What was an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	2	19	0	0	What was an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	3	20	0	0	What was an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	4	21	0	0	What was an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	5	22	0	0	What was an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	6	23	0	0	What was an internal memory state ?
What was an internal memory state ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	-1	-1		1	2	What was an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	0	25	0	0	What about an internal memory state ?
about	ADP	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	1	1	26	0	0	What about an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	2	27	0	0	What about an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	3	28	0	0	What about an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	4	29	0	0	What about an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	5	30	0	0	What about an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	6	31	0	0	What about an internal memory state ?
What about an internal memory state ?	['PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	-1	-1		1	2	What about an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	0	33	0	0	What constitutes an internal memory state ?
