Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	DET	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	0	1	0	1	What color were cartridges produced by Nintendo for internal use ?
color	NOUN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	1	2	0	1	What color were cartridges produced by Nintendo for internal use ?
were	AUX	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	2	3	0	1	What color were cartridges produced by Nintendo for internal use ?
cartridges	NOUN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	3	4	0	1	What color were cartridges produced by Nintendo for internal use ?
produced	VERB	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	1	4	5	0	1	What color were cartridges produced by Nintendo for internal use ?
by	ADP	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	5	6	0	1	What color were cartridges produced by Nintendo for internal use ?
Nintendo	PROPN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	6	7	0	1	What color were cartridges produced by Nintendo for internal use ?
for	ADP	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	7	8	0	1	What color were cartridges produced by Nintendo for internal use ?
internal	ADJ	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	8	9	0	1	What color were cartridges produced by Nintendo for internal use ?
use	NOUN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	9	10	0	1	What color were cartridges produced by Nintendo for internal use ?
?	PUNCT	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	10	11	0	1	What color were cartridges produced by Nintendo for internal use ?
What color were cartridges produced by Nintendo for internal use ?	['DET', 'NOUN', 'AUX', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	-1	-1		1	3	What color were cartridges produced by Nintendo for internal use ?
What	DET	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	0	13	0	0	What color were cartridges made by Nintendo for internal use ?
color	NOUN	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	1	14	0	0	What color were cartridges made by Nintendo for internal use ?
