Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	DET	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	0	1	0	1	What treaty addresses nuclear weapons ?
treaty	NOUN	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	1	2	0	1	What treaty addresses nuclear weapons ?
addresses	VERB	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	1	2	3	0	1	What treaty addresses nuclear weapons ?
nuclear	ADJ	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	3	4	0	1	What treaty addresses nuclear weapons ?
weapons	NOUN	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	4	5	0	1	What treaty addresses nuclear weapons ?
?	PUNCT	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	5	6	0	1	What treaty addresses nuclear weapons ?
What treaty addresses nuclear weapons ?	['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	-1	-1		1	3	What treaty addresses nuclear weapons ?
What	DET	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	0	8	0	0	What treaty covers nuclear weapons ?
treaty	NOUN	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	1	9	0	0	What treaty covers nuclear weapons ?
covers	VERB	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	1	2	10	0	0	What treaty covers nuclear weapons ?
nuclear	ADJ	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	3	11	0	0	What treaty covers nuclear weapons ?
weapons	NOUN	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	4	12	0	0	What treaty covers nuclear weapons ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	5	13	0	0	What treaty covers nuclear weapons ?
What treaty covers nuclear weapons ?	['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	-1	-1		1	2	What treaty covers nuclear weapons ?
What	DET	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	0	15	0	0	What treaty includes nuclear weapons ?
treaty	NOUN	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	1	16	0	0	What treaty includes nuclear weapons ?
