Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	0	1	0	1	What are dynamic wide range neurons ?
are	AUX	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	1	2	0	1	What are dynamic wide range neurons ?
dynamic	ADJ	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	2	3	0	1	What are dynamic wide range neurons ?
wide	ADJ	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	3	4	0	1	What are dynamic wide range neurons ?
range	NOUN	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	4	5	0	1	What are dynamic wide range neurons ?
neurons	NOUN	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	1	5	6	0	1	What are dynamic wide range neurons ?
?	PUNCT	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	6	7	0	1	What are dynamic wide range neurons ?
What are dynamic wide range neurons ?	['PRON', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	-1	-1		1	3	What are dynamic wide range neurons ?
What	PRON	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	0	9	0	0	What are dynamic wide range systems ?
are	AUX	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	1	10	0	0	What are dynamic wide range systems ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	2	11	0	0	What are dynamic wide range systems ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	3	12	0	0	What are dynamic wide range systems ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	4	13	0	0	What are dynamic wide range systems ?
systems	NOUN	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	1	5	14	0	0	What are dynamic wide range systems ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	6	15	0	0	What are dynamic wide range systems ?
What are dynamic wide range systems ?	['PRON', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	-1	-1		1	2	What are dynamic wide range systems ?
What	PRON	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	0	17	0	0	What are dynamic wide range signals ?
are	AUX	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	1	18	0	0	What are dynamic wide range signals ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	2	19	0	0	What are dynamic wide range signals ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	3	20	0	0	What are dynamic wide range signals ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	4	21	0	0	What are dynamic wide range signals ?
signals	NOUN	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	1	5	22	0	0	What are dynamic wide range signals ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	6	23	0	0	What are dynamic wide range signals ?
What are dynamic wide range signals ?	['PRON', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	-1	-1		1	2	What are dynamic wide range signals ?
What	PRON	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	0	25	0	0	What are dynamic wide range effects ?
are	AUX	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	1	26	0	0	What are dynamic wide range effects ?
