Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
What	PRON	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	0	0	1	What uses an internal memory state ?
uses	VERB	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	1	1	0	1	What uses an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	2	0	1	What uses an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	3	0	1	What uses an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	4	0	1	What uses an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	5	0	1	What uses an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	6	0	1	What uses an internal memory state ?
What uses an internal memory state ?	['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	-1	-1	1	3	What uses an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	0	0	0	What is an internal memory state ?
is	AUX	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	1	1	0	0	What is an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	2	0	0	What is an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	3	0	0	What is an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	4	0	0	What is an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	5	0	0	What is an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	6	0	0	What is an internal memory state ?
What is an internal memory state ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	-1	-1	1	2	What is an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	0	0	0	What was an internal memory state ?
was	AUX	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	1	1	0	0	What was an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	2	0	0	What was an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	3	0	0	What was an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	4	0	0	What was an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	5	0	0	What was an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	6	0	0	What was an internal memory state ?
What was an internal memory state ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	-1	-1	1	2	What was an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	0	0	0	What about an internal memory state ?
about	ADP	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	1	1	0	0	What about an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	2	0	0	What about an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	3	0	0	What about an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	4	0	0	What about an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	5	0	0	What about an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	6	0	0	What about an internal memory state ?
What about an internal memory state ?	['PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	-1	-1	1	2	What about an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	0	0	0	What constitutes an internal memory state ?
constitutes	VERB	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	1	1	0	0	What constitutes an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	2	0	0	What constitutes an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	3	0	0	What constitutes an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	4	0	0	What constitutes an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	5	0	0	What constitutes an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	0	6	0	0	What constitutes an internal memory state ?
What constitutes an internal memory state ?	['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	572679a5f1498d1400e8e100_pert_3	572679a5f1498d1400e8e100	0	-1	-1	1	2	What constitutes an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_4	572679a5f1498d1400e8e100	0	0	0	0	0	What constituted an internal memory state ?
