Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	0	1	0	1	What is the oldest example of financial fault lines ?
is	AUX	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	1	2	0	1	What is the oldest example of financial fault lines ?
the	DET	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	2	3	0	1	What is the oldest example of financial fault lines ?
oldest	ADJ	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	3	4	0	1	What is the oldest example of financial fault lines ?
example	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	4	5	0	1	What is the oldest example of financial fault lines ?
of	ADP	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	5	6	0	1	What is the oldest example of financial fault lines ?
financial	ADJ	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	6	7	0	1	What is the oldest example of financial fault lines ?
fault	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	1	7	8	0	1	What is the oldest example of financial fault lines ?
lines	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	8	9	0	1	What is the oldest example of financial fault lines ?
?	PUNCT	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	9	10	0	1	What is the oldest example of financial fault lines ?
What is the oldest example of financial fault lines ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	-1	-1		1	3	What is the oldest example of financial fault lines ?
What	PRON	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	0	12	0	0	What is the oldest example of financial property lines ?
is	AUX	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	1	13	0	0	What is the oldest example of financial property lines ?
the	DET	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	2	14	0	0	What is the oldest example of financial property lines ?
oldest	ADJ	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	3	15	0	0	What is the oldest example of financial property lines ?
example	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	4	16	0	0	What is the oldest example of financial property lines ?
of	ADP	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	5	17	0	0	What is the oldest example of financial property lines ?
financial	ADJ	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	6	18	0	0	What is the oldest example of financial property lines ?
property	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	1	7	19	0	0	What is the oldest example of financial property lines ?
lines	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	8	20	0	0	What is the oldest example of financial property lines ?
?	PUNCT	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	9	21	0	0	What is the oldest example of financial property lines ?
What is the oldest example of financial property lines ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	-1	-1		1	2	What is the oldest example of financial property lines ?
What	PRON	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	0	23	0	0	What is the oldest example of financial time lines ?
is	AUX	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	1	24	0	0	What is the oldest example of financial time lines ?
the	DET	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	2	25	0	0	What is the oldest example of financial time lines ?
oldest	ADJ	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	3	26	0	0	What is the oldest example of financial time lines ?
example	NOUN	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	4	27	0	0	What is the oldest example of financial time lines ?
of	ADP	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	5	28	0	0	What is the oldest example of financial time lines ?
financial	ADJ	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	6	29	0	0	What is the oldest example of financial time lines ?
time	NOUN	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	1	7	30	0	0	What is the oldest example of financial time lines ?
lines	NOUN	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	8	31	0	0	What is the oldest example of financial time lines ?
?	PUNCT	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	9	32	0	0	What is the oldest example of financial time lines ?
