Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	0	0	1	0	1	What replaced metal objects ?
replaced	VERB	0	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	1	1	2	0	1	What replaced metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	0	2	3	0	1	What replaced metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	0	3	4	0	1	What replaced metal objects ?
?	PUNCT	0	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	0	4	5	0	1	What replaced metal objects ?
What replaced metal objects ?	['PRON', 'VERB', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0]	5a611ac3e9e1cc001a33cf1c	5a611ac3e9e1cc001a33cf1c	1	-1	-1		1	3	What replaced metal objects ?
What	PRON	0	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	0	0	7	0	0	What about metal objects ?
about	ADP	0	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	1	1	8	0	0	What about metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	0	2	9	0	0	What about metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	0	3	10	0	0	What about metal objects ?
?	PUNCT	0	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	0	4	11	0	0	What about metal objects ?
What about metal objects ?	['PRON', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0]	5a611ac3e9e1cc001a33cf1c_pert_0	5a611ac3e9e1cc001a33cf1c	0	-1	-1		1	2	What about metal objects ?
What	PRON	0	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	0	0	13	0	0	What are metal objects ?
are	AUX	0	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	1	1	14	0	0	What are metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	0	2	15	0	0	What are metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	0	3	16	0	0	What are metal objects ?
?	PUNCT	0	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	0	4	17	0	0	What are metal objects ?
What are metal objects ?	['PRON', 'AUX', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0]	5a611ac3e9e1cc001a33cf1c_pert_1	5a611ac3e9e1cc001a33cf1c	0	-1	-1		1	2	What are metal objects ?
What	PRON	0	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	0	0	19	0	0	What were metal objects ?
were	AUX	0	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	1	1	20	0	0	What were metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	0	2	21	0	0	What were metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	0	3	22	0	0	What were metal objects ?
?	PUNCT	0	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	0	4	23	0	0	What were metal objects ?
What were metal objects ?	['PRON', 'AUX', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0]	5a611ac3e9e1cc001a33cf1c_pert_2	5a611ac3e9e1cc001a33cf1c	0	-1	-1		1	2	What were metal objects ?
What	PRON	0	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	0	0	25	0	0	What of metal objects ?
of	ADP	0	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	1	1	26	0	0	What of metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	0	2	27	0	0	What of metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	0	3	28	0	0	What of metal objects ?
?	PUNCT	0	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	0	4	29	0	0	What of metal objects ?
What of metal objects ?	['PRON', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0]	5a611ac3e9e1cc001a33cf1c_pert_3	5a611ac3e9e1cc001a33cf1c	0	-1	-1		1	2	What of metal objects ?
What	PRON	0	5a611ac3e9e1cc001a33cf1c_pert_4	5a611ac3e9e1cc001a33cf1c	0	0	0	31	0	0	What other metal objects ?
other	ADJ	0	5a611ac3e9e1cc001a33cf1c_pert_4	5a611ac3e9e1cc001a33cf1c	0	1	1	32	0	0	What other metal objects ?
metal	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_4	5a611ac3e9e1cc001a33cf1c	0	0	2	33	0	0	What other metal objects ?
objects	NOUN	0	5a611ac3e9e1cc001a33cf1c_pert_4	5a611ac3e9e1cc001a33cf1c	0	0	3	34	0	0	What other metal objects ?
