Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	DET	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	0	1	0	1	What ships were attacked in 1852 ?
ships	NOUN	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	1	2	0	1	What ships were attacked in 1852 ?
were	AUX	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	2	3	0	1	What ships were attacked in 1852 ?
attacked	VERB	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	1	3	4	0	1	What ships were attacked in 1852 ?
in	ADP	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	4	5	0	1	What ships were attacked in 1852 ?
1852	NUM	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	5	6	0	1	What ships were attacked in 1852 ?
?	PUNCT	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	6	7	0	1	What ships were attacked in 1852 ?
What ships were attacked in 1852 ?	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	-1	-1		1	3	What ships were attacked in 1852 ?
What	DET	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	0	9	0	0	What ships were lost in 1852 ?
ships	NOUN	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	1	10	0	0	What ships were lost in 1852 ?
were	AUX	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	2	11	0	0	What ships were lost in 1852 ?
lost	VERB	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	1	3	12	0	0	What ships were lost in 1852 ?
in	ADP	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	4	13	0	0	What ships were lost in 1852 ?
1852	NUM	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	5	14	0	0	What ships were lost in 1852 ?
?	PUNCT	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	6	15	0	0	What ships were lost in 1852 ?
What ships were lost in 1852 ?	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	-1	-1		1	2	What ships were lost in 1852 ?
What	DET	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	0	17	0	0	What ships were present in 1852 ?
ships	NOUN	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	1	18	0	0	What ships were present in 1852 ?
were	AUX	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	2	19	0	0	What ships were present in 1852 ?
present	ADJ	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	1	3	20	0	0	What ships were present in 1852 ?
