Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	0	1	0	1	What was the intensity scaled at ?
was	AUX	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	1	2	0	1	What was the intensity scaled at ?
the	DET	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	2	3	0	1	What was the intensity scaled at ?
intensity	NOUN	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	3	4	0	1	What was the intensity scaled at ?
scaled	VERB	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	1	4	5	0	1	What was the intensity scaled at ?
at	ADP	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	5	6	0	1	What was the intensity scaled at ?
?	PUNCT	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	6	7	0	1	What was the intensity scaled at ?
What was the intensity scaled at ?	['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	-1	-1		1	3	What was the intensity scaled at ?
What	PRON	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	0	9	0	0	What was the intensity aimed at ?
was	AUX	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	1	10	0	0	What was the intensity aimed at ?
the	DET	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	2	11	0	0	What was the intensity aimed at ?
intensity	NOUN	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	3	12	0	0	What was the intensity aimed at ?
aimed	VERB	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	1	4	13	0	0	What was the intensity aimed at ?
at	ADP	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	5	14	0	0	What was the intensity aimed at ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	6	15	0	0	What was the intensity aimed at ?
What was the intensity aimed at ?	['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	-1	-1		1	2	What was the intensity aimed at ?
What	PRON	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	0	17	0	0	What was the intensity directed at ?
was	AUX	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	1	18	0	0	What was the intensity directed at ?
the	DET	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	2	19	0	0	What was the intensity directed at ?
intensity	NOUN	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	3	20	0	0	What was the intensity directed at ?
directed	VERB	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	1	4	21	0	0	What was the intensity directed at ?
at	ADP	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	5	22	0	0	What was the intensity directed at ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	6	23	0	0	What was the intensity directed at ?
What was the intensity directed at ?	['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	-1	-1		1	2	What was the intensity directed at ?
What	PRON	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	0	25	0	0	What was the intensity hinted at ?
was	AUX	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	1	26	0	0	What was the intensity hinted at ?
the	DET	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	2	27	0	0	What was the intensity hinted at ?
intensity	NOUN	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	3	28	0	0	What was the intensity hinted at ?
hinted	VERB	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	1	4	29	0	0	What was the intensity hinted at ?
at	ADP	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	5	30	0	0	What was the intensity hinted at ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	6	31	0	0	What was the intensity hinted at ?
