Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	0	1	0	1	What was the nationality of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	1	2	0	1	What was the nationality of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	2	3	0	1	What was the nationality of Estêvão Gomes ?
nationality	NOUN	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	1	3	4	0	1	What was the nationality of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	4	5	0	1	What was the nationality of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	5	6	0	1	What was the nationality of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	6	7	0	1	What was the nationality of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	7	8	0	1	What was the nationality of Estêvão Gomes ?
0	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	-1	-1		1	3	What was the nationality of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	0	10	0	0	What was the name of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	1	11	0	0	What was the name of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	2	12	0	0	What was the name of Estêvão Gomes ?
name	NOUN	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	1	3	13	0	0	What was the name of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	4	14	0	0	What was the name of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	5	15	0	0	What was the name of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	6	16	0	0	What was the name of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	7	17	0	0	What was the name of Estêvão Gomes ?
1	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the name of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	0	19	0	0	What was the story of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	1	20	0	0	What was the story of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	2	21	0	0	What was the story of Estêvão Gomes ?
story	NOUN	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	1	3	22	0	0	What was the story of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	4	23	0	0	What was the story of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	5	24	0	0	What was the story of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	6	25	0	0	What was the story of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	7	26	0	0	What was the story of Estêvão Gomes ?
2	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the story of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	0	28	0	0	What was the character of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	1	29	0	0	What was the character of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	2	30	0	0	What was the character of Estêvão Gomes ?
character	NOUN	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	1	3	31	0	0	What was the character of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	4	32	0	0	What was the character of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	5	33	0	0	What was the character of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	6	34	0	0	What was the character of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	7	35	0	0	What was the character of Estêvão Gomes ?
3	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the character of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	0	37	0	0	What was the role of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	1	38	0	0	What was the role of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	2	39	0	0	What was the role of Estêvão Gomes ?
role	NOUN	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	1	3	40	0	0	What was the role of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	4	41	0	0	What was the role of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	5	42	0	0	What was the role of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	6	43	0	0	What was the role of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	0	7	44	0	0	What was the role of Estêvão Gomes ?
4	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_3	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the role of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	0	46	0	0	What was the fate of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	1	47	0	0	What was the fate of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	2	48	0	0	What was the fate of Estêvão Gomes ?
fate	NOUN	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	1	3	49	0	0	What was the fate of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	4	50	0	0	What was the fate of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	5	51	0	0	What was the fate of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	6	52	0	0	What was the fate of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	0	7	53	0	0	What was the fate of Estêvão Gomes ?
5	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_4	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the fate of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	0	55	0	0	What was the identity of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	1	56	0	0	What was the identity of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	2	57	0	0	What was the identity of Estêvão Gomes ?
identity	NOUN	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	1	3	58	0	0	What was the identity of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	4	59	0	0	What was the identity of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	5	60	0	0	What was the identity of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	6	61	0	0	What was the identity of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	0	7	62	0	0	What was the identity of Estêvão Gomes ?
6	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_5	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the identity of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	0	64	0	0	What was the work of Estêvão Gomes ?
was	AUX	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	1	65	0	0	What was the work of Estêvão Gomes ?
the	DET	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	2	66	0	0	What was the work of Estêvão Gomes ?
work	NOUN	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	1	3	67	0	0	What was the work of Estêvão Gomes ?
of	ADP	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	4	68	0	0	What was the work of Estêvão Gomes ?
Estêvão	PROPN	1	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	5	69	0	0	What was the work of Estêvão Gomes ?
Gomes	PROPN	1	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	6	70	0	0	What was the work of Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	0	7	71	0	0	What was the work of Estêvão Gomes ?
7	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 1, 0]	56ce34c7aab44d1400b88596_pert_6	56ce34c7aab44d1400b88596	0	-1	-1		1	2	What was the work of Estêvão Gomes ?
What	PRON	0	56ce34c7aab44d1400b88596_pert_7	56ce34c7aab44d1400b88596	0	0	0	73	0	0	What was the motive of Estêvão Gomes ?
