Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Where	SCONJ	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	0	0	1	Where are tornadoes most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	1	0	1	Where are tornadoes most common on Earth ?
tornadoes	NOUN	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	1	2	0	1	Where are tornadoes most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	3	0	1	Where are tornadoes most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	4	0	1	Where are tornadoes most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	5	0	1	Where are tornadoes most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	6	0	1	Where are tornadoes most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	7	0	1	Where are tornadoes most common on Earth ?
0	['SCONJ', 'AUX', 'NOUN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	-1	-1	1	3	Where are tornadoes most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	0	0	0	Where are the most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	1	0	0	Where are the most common on Earth ?
the	DET	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	1	2	0	0	Where are the most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	3	0	0	Where are the most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	4	0	0	Where are the most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	5	0	0	Where are the most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	6	0	0	Where are the most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	7	0	0	Where are the most common on Earth ?
1	['SCONJ', 'AUX', 'DET', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	-1	-1	1	2	Where are the most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	0	0	0	Where are they most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	1	0	0	Where are they most common on Earth ?
they	PRON	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	1	2	0	0	Where are they most common on Earth ?
most	ADV	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	3	0	0	Where are they most common on Earth ?
common	ADJ	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	4	0	0	Where are they most common on Earth ?
on	ADP	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	5	0	0	Where are they most common on Earth ?
Earth	PROPN	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	6	0	0	Where are they most common on Earth ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	0	7	0	0	Where are they most common on Earth ?
2	['SCONJ', 'AUX', 'PRON', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6_pert_1	572ed039c246551400ce46d6	0	-1	-1	1	2	Where are they most common on Earth ?
Where	SCONJ	0	572ed039c246551400ce46d6_pert_2	572ed039c246551400ce46d6	0	0	0	0	0	Where are those most common on Earth ?
are	AUX	0	572ed039c246551400ce46d6_pert_2	572ed039c246551400ce46d6	0	0	1	0	0	Where are those most common on Earth ?
those	PRON	0	572ed039c246551400ce46d6_pert_2	572ed039c246551400ce46d6	0	1	2	0	0	Where are those most common on Earth ?
