Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	0	1	0	1	What was the name of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	1	2	0	1	What was the name of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	2	3	0	1	What was the name of the incomplete standard ?
name	NOUN	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	1	3	4	0	1	What was the name of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	4	5	0	1	What was the name of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	5	6	0	1	What was the name of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	6	7	0	1	What was the name of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	7	8	0	1	What was the name of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	0	8	9	0	1	What was the name of the incomplete standard ?
0	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643	5a8c3316fd22b3001a8d8643	1	-1	-1		1	3	What was the name of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	0	11	0	0	What was the purpose of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	1	12	0	0	What was the purpose of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	2	13	0	0	What was the purpose of the incomplete standard ?
purpose	NOUN	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	1	3	14	0	0	What was the purpose of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	4	15	0	0	What was the purpose of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	5	16	0	0	What was the purpose of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	6	17	0	0	What was the purpose of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	7	18	0	0	What was the purpose of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	0	8	19	0	0	What was the purpose of the incomplete standard ?
1	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_0	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the purpose of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	0	21	0	0	What was the meaning of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	1	22	0	0	What was the meaning of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	2	23	0	0	What was the meaning of the incomplete standard ?
meaning	NOUN	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	1	3	24	0	0	What was the meaning of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	4	25	0	0	What was the meaning of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	5	26	0	0	What was the meaning of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	6	27	0	0	What was the meaning of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	7	28	0	0	What was the meaning of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	0	8	29	0	0	What was the meaning of the incomplete standard ?
2	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_1	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the meaning of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	0	31	0	0	What was the significance of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	1	32	0	0	What was the significance of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	2	33	0	0	What was the significance of the incomplete standard ?
significance	NOUN	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	1	3	34	0	0	What was the significance of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	4	35	0	0	What was the significance of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	5	36	0	0	What was the significance of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	6	37	0	0	What was the significance of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	7	38	0	0	What was the significance of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	0	8	39	0	0	What was the significance of the incomplete standard ?
3	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_2	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the significance of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	0	41	0	0	What was the nature of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	1	42	0	0	What was the nature of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	2	43	0	0	What was the nature of the incomplete standard ?
nature	NOUN	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	1	3	44	0	0	What was the nature of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	4	45	0	0	What was the nature of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	5	46	0	0	What was the nature of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	6	47	0	0	What was the nature of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	7	48	0	0	What was the nature of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	0	8	49	0	0	What was the nature of the incomplete standard ?
4	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_3	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the nature of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	0	51	0	0	What was the effect of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	1	52	0	0	What was the effect of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	2	53	0	0	What was the effect of the incomplete standard ?
effect	NOUN	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	1	3	54	0	0	What was the effect of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	4	55	0	0	What was the effect of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	5	56	0	0	What was the effect of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	6	57	0	0	What was the effect of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	7	58	0	0	What was the effect of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	0	8	59	0	0	What was the effect of the incomplete standard ?
5	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_4	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the effect of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	0	61	0	0	What was the value of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	1	62	0	0	What was the value of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	2	63	0	0	What was the value of the incomplete standard ?
value	NOUN	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	1	3	64	0	0	What was the value of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	4	65	0	0	What was the value of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	5	66	0	0	What was the value of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	6	67	0	0	What was the value of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	7	68	0	0	What was the value of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	0	8	69	0	0	What was the value of the incomplete standard ?
6	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_5	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the value of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	0	71	0	0	What was the point of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	1	72	0	0	What was the point of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	2	73	0	0	What was the point of the incomplete standard ?
point	NOUN	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	1	3	74	0	0	What was the point of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	4	75	0	0	What was the point of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	5	76	0	0	What was the point of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	6	77	0	0	What was the point of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	7	78	0	0	What was the point of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	0	8	79	0	0	What was the point of the incomplete standard ?
7	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_6	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the point of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	0	81	0	0	What was the cause of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	1	82	0	0	What was the cause of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	2	83	0	0	What was the cause of the incomplete standard ?
cause	NOUN	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	1	3	84	0	0	What was the cause of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	4	85	0	0	What was the cause of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	5	86	0	0	What was the cause of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	6	87	0	0	What was the cause of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	7	88	0	0	What was the cause of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	0	8	89	0	0	What was the cause of the incomplete standard ?
8	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_7	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the cause of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	0	91	0	0	What was the status of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	1	92	0	0	What was the status of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	2	93	0	0	What was the status of the incomplete standard ?
status	NOUN	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	1	3	94	0	0	What was the status of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	4	95	0	0	What was the status of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	5	96	0	0	What was the status of the incomplete standard ?
incomplete	ADJ	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	6	97	0	0	What was the status of the incomplete standard ?
standard	NOUN	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	7	98	0	0	What was the status of the incomplete standard ?
?	PUNCT	0	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	0	8	99	0	0	What was the status of the incomplete standard ?
9	['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0]	5a8c3316fd22b3001a8d8643_pert_8	5a8c3316fd22b3001a8d8643	0	-1	-1		1	2	What was the status of the incomplete standard ?
What	PRON	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	0	101	0	0	What was the use of the incomplete standard ?
was	AUX	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	1	102	0	0	What was the use of the incomplete standard ?
the	DET	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	2	103	0	0	What was the use of the incomplete standard ?
use	NOUN	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	1	3	104	0	0	What was the use of the incomplete standard ?
of	ADP	0	5a8c3316fd22b3001a8d8643_pert_9	5a8c3316fd22b3001a8d8643	0	0	4	105	0	0	What was the use of the incomplete standard ?
