Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
In	ADP	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	0	In what year was Nero made emperor ?
what	DET	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	1	In what year was Nero made emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	2	In what year was Nero made emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	3	In what year was Nero made emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	4	In what year was Nero made emperor ?
made	VERB	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	1	5	In what year was Nero made emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	6	In what year was Nero made emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73	5acd4d2c07355d001abf3c73	1	0	7	In what year was Nero made emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero made emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero made emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero made emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero made emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero made emperor ?
made	VERB	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero made emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero made emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_0	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero made emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero elected emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero elected emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero elected emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero elected emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero elected emperor ?
elected	VERB	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero elected emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero elected emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_1	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero elected emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero the emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero the emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero the emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero the emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero the emperor ?
the	DET	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero the emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero the emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_2	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero the emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero crowned emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero crowned emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero crowned emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero crowned emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero crowned emperor ?
crowned	VERB	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero crowned emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero crowned emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_3	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero crowned emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero first emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero first emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero first emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero first emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero first emperor ?
first	ADJ	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero first emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero first emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_4	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero first emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero already emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero already emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero already emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero already emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero already emperor ?
already	ADV	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero already emperor ?
emperor	NOUN	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	6	In what year was Nero already emperor ?
?	PUNCT	0	5acd4d2c07355d001abf3c73_pert_5	5acd4d2c07355d001abf3c73	0	0	7	In what year was Nero already emperor ?
In	ADP	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	0	In what year was Nero appointed emperor ?
what	DET	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	1	In what year was Nero appointed emperor ?
year	NOUN	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	2	In what year was Nero appointed emperor ?
was	AUX	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	3	In what year was Nero appointed emperor ?
Nero	PROPN	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	0	4	In what year was Nero appointed emperor ?
appointed	VERB	0	5acd4d2c07355d001abf3c73_pert_6	5acd4d2c07355d001abf3c73	0	1	5	In what year was Nero appointed emperor ?
