Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	0	What are dynamic wide range neurons ?
are	AUX	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	1	What are dynamic wide range neurons ?
dynamic	ADJ	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	2	What are dynamic wide range neurons ?
wide	ADJ	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	3	What are dynamic wide range neurons ?
range	NOUN	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	4	What are dynamic wide range neurons ?
neurons	NOUN	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	1	5	What are dynamic wide range neurons ?
?	PUNCT	0	5acd38ac07355d001abf3981	5acd38ac07355d001abf3981	1	0	6	What are dynamic wide range neurons ?
What	PRON	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range systems ?
are	AUX	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range systems ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range systems ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range systems ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range systems ?
systems	NOUN	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range systems ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_0	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range systems ?
What	PRON	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range signals ?
are	AUX	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range signals ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range signals ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range signals ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range signals ?
signals	NOUN	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range signals ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_1	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range signals ?
What	PRON	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range effects ?
are	AUX	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range effects ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range effects ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range effects ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range effects ?
effects	NOUN	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range effects ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_2	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range effects ?
What	PRON	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range frequencies ?
are	AUX	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range frequencies ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range frequencies ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range frequencies ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range frequencies ?
frequencies	NOUN	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range frequencies ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_3	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range frequencies ?
What	PRON	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range applications ?
are	AUX	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range applications ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range applications ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range applications ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range applications ?
applications	NOUN	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range applications ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_4	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range applications ?
What	PRON	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range techniques ?
are	AUX	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range techniques ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range techniques ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range techniques ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range techniques ?
techniques	NOUN	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range techniques ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_5	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range techniques ?
What	PRON	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range filters ?
are	AUX	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range filters ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range filters ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range filters ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range filters ?
filters	NOUN	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range filters ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_6	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range filters ?
What	PRON	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range problems ?
are	AUX	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range problems ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range problems ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range problems ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range problems ?
problems	NOUN	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range problems ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_7	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range problems ?
What	PRON	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range measurements ?
are	AUX	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range measurements ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range measurements ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range measurements ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range measurements ?
measurements	NOUN	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range measurements ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_8	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range measurements ?
What	PRON	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range models ?
are	AUX	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range models ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range models ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range models ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range models ?
models	NOUN	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range models ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_9	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range models ?
What	PRON	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range dynamics ?
are	AUX	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range dynamics ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range dynamics ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range dynamics ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range dynamics ?
dynamics	NOUN	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range dynamics ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_10	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range dynamics ?
What	PRON	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range modes ?
are	AUX	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	1	What are dynamic wide range modes ?
dynamic	ADJ	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	2	What are dynamic wide range modes ?
wide	ADJ	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	3	What are dynamic wide range modes ?
range	NOUN	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	4	What are dynamic wide range modes ?
modes	NOUN	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	1	5	What are dynamic wide range modes ?
?	PUNCT	0	5acd38ac07355d001abf3981_pert_11	5acd38ac07355d001abf3981	0	0	6	What are dynamic wide range modes ?
What	PRON	0	5acd38ac07355d001abf3981_pert_12	5acd38ac07355d001abf3981	0	0	0	What are dynamic wide range functions ?
