Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Como	ADP	0	7p0	7p0	1	0	0	1	0	1	Como desempilhar elementos em uma fila ?
desempilhar	NOUN	1	7p0	7p0	1	0	1	2	0	1	Como desempilhar elementos em uma fila ?
elementos	NOUN	0	7p0	7p0	1	0	2	3	0	1	Como desempilhar elementos em uma fila ?
em	ADP	0	7p0	7p0	1	0	3	4	0	1	Como desempilhar elementos em uma fila ?
uma	DET	0	7p0	7p0	1	0	4	5	0	1	Como desempilhar elementos em uma fila ?
fila	NOUN	1	7p0	7p0	1	1	5	6	0	1	Como desempilhar elementos em uma fila ?
?	PUNCT	0	7p0	7p0	1	0	6	7	0	1	Como desempilhar elementos em uma fila ?
0	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 1, 0]	7p0	7p0	1	-1	-1		1	3	Como desempilhar elementos em uma fila ?
Como	ADP	0	7p0_pert_0	7p0	0	0	0	9	0	0	Como desempilhar elementos em uma imagem ?
desempilhar	NOUN	1	7p0_pert_0	7p0	0	0	1	10	0	0	Como desempilhar elementos em uma imagem ?
elementos	NOUN	0	7p0_pert_0	7p0	0	0	2	11	0	0	Como desempilhar elementos em uma imagem ?
em	ADP	0	7p0_pert_0	7p0	0	0	3	12	0	0	Como desempilhar elementos em uma imagem ?
uma	DET	0	7p0_pert_0	7p0	0	0	4	13	0	0	Como desempilhar elementos em uma imagem ?
imagem	NOUN	0	7p0_pert_0	7p0	0	1	5	14	0	0	Como desempilhar elementos em uma imagem ?
?	PUNCT	0	7p0_pert_0	7p0	0	0	6	15	0	0	Como desempilhar elementos em uma imagem ?
1	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_0	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma imagem ?
Como	ADP	0	7p0_pert_1	7p0	0	0	0	17	0	0	Como desempilhar elementos em uma pintura ?
desempilhar	NOUN	1	7p0_pert_1	7p0	0	0	1	18	0	0	Como desempilhar elementos em uma pintura ?
elementos	NOUN	0	7p0_pert_1	7p0	0	0	2	19	0	0	Como desempilhar elementos em uma pintura ?
em	ADP	0	7p0_pert_1	7p0	0	0	3	20	0	0	Como desempilhar elementos em uma pintura ?
uma	DET	0	7p0_pert_1	7p0	0	0	4	21	0	0	Como desempilhar elementos em uma pintura ?
pintura	NOUN	0	7p0_pert_1	7p0	0	1	5	22	0	0	Como desempilhar elementos em uma pintura ?
?	PUNCT	0	7p0_pert_1	7p0	0	0	6	23	0	0	Como desempilhar elementos em uma pintura ?
2	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_1	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma pintura ?
Como	ADP	0	7p0_pert_2	7p0	0	0	0	25	0	0	Como desempilhar elementos em uma construção ?
desempilhar	NOUN	1	7p0_pert_2	7p0	0	0	1	26	0	0	Como desempilhar elementos em uma construção ?
elementos	NOUN	0	7p0_pert_2	7p0	0	0	2	27	0	0	Como desempilhar elementos em uma construção ?
em	ADP	0	7p0_pert_2	7p0	0	0	3	28	0	0	Como desempilhar elementos em uma construção ?
uma	DET	0	7p0_pert_2	7p0	0	0	4	29	0	0	Como desempilhar elementos em uma construção ?
construção	NOUN	0	7p0_pert_2	7p0	0	1	5	30	0	0	Como desempilhar elementos em uma construção ?
?	PUNCT	0	7p0_pert_2	7p0	0	0	6	31	0	0	Como desempilhar elementos em uma construção ?
3	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_2	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma construção ?
Como	ADP	0	7p0_pert_3	7p0	0	0	0	33	0	0	Como desempilhar elementos em uma composição ?
desempilhar	NOUN	1	7p0_pert_3	7p0	0	0	1	34	0	0	Como desempilhar elementos em uma composição ?
elementos	NOUN	0	7p0_pert_3	7p0	0	0	2	35	0	0	Como desempilhar elementos em uma composição ?
em	ADP	0	7p0_pert_3	7p0	0	0	3	36	0	0	Como desempilhar elementos em uma composição ?
uma	DET	0	7p0_pert_3	7p0	0	0	4	37	0	0	Como desempilhar elementos em uma composição ?
composição	NOUN	0	7p0_pert_3	7p0	0	1	5	38	0	0	Como desempilhar elementos em uma composição ?
?	PUNCT	0	7p0_pert_3	7p0	0	0	6	39	0	0	Como desempilhar elementos em uma composição ?
4	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_3	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma composição ?
Como	ADP	0	7p0_pert_4	7p0	0	0	0	41	0	0	Como desempilhar elementos em uma peça ?
desempilhar	NOUN	1	7p0_pert_4	7p0	0	0	1	42	0	0	Como desempilhar elementos em uma peça ?
elementos	NOUN	0	7p0_pert_4	7p0	0	0	2	43	0	0	Como desempilhar elementos em uma peça ?
em	ADP	0	7p0_pert_4	7p0	0	0	3	44	0	0	Como desempilhar elementos em uma peça ?
uma	DET	0	7p0_pert_4	7p0	0	0	4	45	0	0	Como desempilhar elementos em uma peça ?
peça	NOUN	0	7p0_pert_4	7p0	0	1	5	46	0	0	Como desempilhar elementos em uma peça ?
?	PUNCT	0	7p0_pert_4	7p0	0	0	6	47	0	0	Como desempilhar elementos em uma peça ?
5	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_4	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma peça ?
Como	ADP	0	7p0_pert_5	7p0	0	0	0	49	0	0	Como desempilhar elementos em uma fotografia ?
desempilhar	NOUN	1	7p0_pert_5	7p0	0	0	1	50	0	0	Como desempilhar elementos em uma fotografia ?
elementos	NOUN	0	7p0_pert_5	7p0	0	0	2	51	0	0	Como desempilhar elementos em uma fotografia ?
em	ADP	0	7p0_pert_5	7p0	0	0	3	52	0	0	Como desempilhar elementos em uma fotografia ?
uma	DET	0	7p0_pert_5	7p0	0	0	4	53	0	0	Como desempilhar elementos em uma fotografia ?
fotografia	NOUN	0	7p0_pert_5	7p0	0	1	5	54	0	0	Como desempilhar elementos em uma fotografia ?
?	PUNCT	0	7p0_pert_5	7p0	0	0	6	55	0	0	Como desempilhar elementos em uma fotografia ?
6	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_5	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma fotografia ?
Como	ADP	0	7p0_pert_6	7p0	0	0	0	57	0	0	Como desempilhar elementos em uma cena ?
desempilhar	NOUN	1	7p0_pert_6	7p0	0	0	1	58	0	0	Como desempilhar elementos em uma cena ?
elementos	NOUN	0	7p0_pert_6	7p0	0	0	2	59	0	0	Como desempilhar elementos em uma cena ?
em	ADP	0	7p0_pert_6	7p0	0	0	3	60	0	0	Como desempilhar elementos em uma cena ?
uma	DET	0	7p0_pert_6	7p0	0	0	4	61	0	0	Como desempilhar elementos em uma cena ?
cena	NOUN	0	7p0_pert_6	7p0	0	1	5	62	0	0	Como desempilhar elementos em uma cena ?
?	PUNCT	0	7p0_pert_6	7p0	0	0	6	63	0	0	Como desempilhar elementos em uma cena ?
7	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_6	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma cena ?
Como	ADP	0	7p0_pert_7	7p0	0	0	0	65	0	0	Como desempilhar elementos em uma caixa ?
desempilhar	NOUN	1	7p0_pert_7	7p0	0	0	1	66	0	0	Como desempilhar elementos em uma caixa ?
elementos	NOUN	0	7p0_pert_7	7p0	0	0	2	67	0	0	Como desempilhar elementos em uma caixa ?
em	ADP	0	7p0_pert_7	7p0	0	0	3	68	0	0	Como desempilhar elementos em uma caixa ?
uma	DET	0	7p0_pert_7	7p0	0	0	4	69	0	0	Como desempilhar elementos em uma caixa ?
caixa	NOUN	0	7p0_pert_7	7p0	0	1	5	70	0	0	Como desempilhar elementos em uma caixa ?
?	PUNCT	0	7p0_pert_7	7p0	0	0	6	71	0	0	Como desempilhar elementos em uma caixa ?
8	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	7p0_pert_7	7p0	0	-1	-1		1	2	Como desempilhar elementos em uma caixa ?
Como	ADP	0	7p0_pert_8	7p0	0	0	0	73	0	0	Como desempilhar elementos em uma planta ?
desempilhar	NOUN	1	7p0_pert_8	7p0	0	0	1	74	0	0	Como desempilhar elementos em uma planta ?
elementos	NOUN	0	7p0_pert_8	7p0	0	0	2	75	0	0	Como desempilhar elementos em uma planta ?
em	ADP	0	7p0_pert_8	7p0	0	0	3	76	0	0	Como desempilhar elementos em uma planta ?
uma	DET	0	7p0_pert_8	7p0	0	0	4	77	0	0	Como desempilhar elementos em uma planta ?
planta	NOUN	0	7p0_pert_8	7p0	0	1	5	78	0	0	Como desempilhar elementos em uma planta ?
?	PUNCT	0	7p0_pert_8	7p0	0	0	6	79	0	0	Como desempilhar elementos em uma planta ?
