Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Como	SCONJ	0	3p0	3p0	1	0	0	1	0	1	Como empilhar elementos em uma fila ?
empilhar	VERB	1	3p0	3p0	1	1	1	2	0	1	Como empilhar elementos em uma fila ?
elementos	NOUN	0	3p0	3p0	1	0	2	3	0	1	Como empilhar elementos em uma fila ?
em	ADP	0	3p0	3p0	1	0	3	4	0	1	Como empilhar elementos em uma fila ?
uma	DET	0	3p0	3p0	1	0	4	5	0	1	Como empilhar elementos em uma fila ?
fila	NOUN	1	3p0	3p0	1	0	5	6	0	1	Como empilhar elementos em uma fila ?
?	PUNCT	0	3p0	3p0	1	0	6	7	0	1	Como empilhar elementos em uma fila ?
0	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 1, 0]	3p0	3p0	1	-1	-1		1	3	Como empilhar elementos em uma fila ?
Como	SCONJ	0	3p0_pert_0	3p0	0	0	0	9	0	0	Como colocar elementos em uma fila ?
colocar	VERB	0	3p0_pert_0	3p0	0	1	1	10	0	0	Como colocar elementos em uma fila ?
elementos	NOUN	0	3p0_pert_0	3p0	0	0	2	11	0	0	Como colocar elementos em uma fila ?
em	ADP	0	3p0_pert_0	3p0	0	0	3	12	0	0	Como colocar elementos em uma fila ?
uma	DET	0	3p0_pert_0	3p0	0	0	4	13	0	0	Como colocar elementos em uma fila ?
fila	NOUN	1	3p0_pert_0	3p0	0	0	5	14	0	0	Como colocar elementos em uma fila ?
?	PUNCT	0	3p0_pert_0	3p0	0	0	6	15	0	0	Como colocar elementos em uma fila ?
1	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0]	3p0_pert_0	3p0	0	-1	-1		1	2	Como colocar elementos em uma fila ?
Como	SCONJ	0	3p0_pert_1	3p0	0	0	0	17	0	0	Como identificar elementos em uma fila ?
identificar	VERB	0	3p0_pert_1	3p0	0	1	1	18	0	0	Como identificar elementos em uma fila ?
elementos	NOUN	0	3p0_pert_1	3p0	0	0	2	19	0	0	Como identificar elementos em uma fila ?
em	ADP	0	3p0_pert_1	3p0	0	0	3	20	0	0	Como identificar elementos em uma fila ?
uma	DET	0	3p0_pert_1	3p0	0	0	4	21	0	0	Como identificar elementos em uma fila ?
fila	NOUN	1	3p0_pert_1	3p0	0	0	5	22	0	0	Como identificar elementos em uma fila ?
?	PUNCT	0	3p0_pert_1	3p0	0	0	6	23	0	0	Como identificar elementos em uma fila ?
2	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0]	3p0_pert_1	3p0	0	-1	-1		1	2	Como identificar elementos em uma fila ?
Como	SCONJ	0	3p0_pert_2	3p0	0	0	0	25	0	0	Como encontrar elementos em uma fila ?
encontrar	VERB	0	3p0_pert_2	3p0	0	1	1	26	0	0	Como encontrar elementos em uma fila ?
elementos	NOUN	0	3p0_pert_2	3p0	0	0	2	27	0	0	Como encontrar elementos em uma fila ?
em	ADP	0	3p0_pert_2	3p0	0	0	3	28	0	0	Como encontrar elementos em uma fila ?
uma	DET	0	3p0_pert_2	3p0	0	0	4	29	0	0	Como encontrar elementos em uma fila ?
fila	NOUN	1	3p0_pert_2	3p0	0	0	5	30	0	0	Como encontrar elementos em uma fila ?
?	PUNCT	0	3p0_pert_2	3p0	0	0	6	31	0	0	Como encontrar elementos em uma fila ?
3	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0]	3p0_pert_2	3p0	0	-1	-1		1	2	Como encontrar elementos em uma fila ?
Como	SCONJ	0	3p0_pert_3	3p0	0	0	0	33	0	0	Como adicionar elementos em uma fila ?
adicionar	VERB	0	3p0_pert_3	3p0	0	1	1	34	0	0	Como adicionar elementos em uma fila ?
elementos	NOUN	0	3p0_pert_3	3p0	0	0	2	35	0	0	Como adicionar elementos em uma fila ?
em	ADP	0	3p0_pert_3	3p0	0	0	3	36	0	0	Como adicionar elementos em uma fila ?
uma	DET	0	3p0_pert_3	3p0	0	0	4	37	0	0	Como adicionar elementos em uma fila ?
fila	NOUN	1	3p0_pert_3	3p0	0	0	5	38	0	0	Como adicionar elementos em uma fila ?
?	PUNCT	0	3p0_pert_3	3p0	0	0	6	39	0	0	Como adicionar elementos em uma fila ?
