Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Qual	PRON	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	0	Qual é o exemplo mais antigo de linhas de falha financeira ?
é	AUX	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	1	Qual é o exemplo mais antigo de linhas de falha financeira ?
o	DET	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	2	Qual é o exemplo mais antigo de linhas de falha financeira ?
exemplo	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	1	3	Qual é o exemplo mais antigo de linhas de falha financeira ?
mais	ADV	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	4	Qual é o exemplo mais antigo de linhas de falha financeira ?
antigo	ADJ	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	5	Qual é o exemplo mais antigo de linhas de falha financeira ?
de	ADP	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	6	Qual é o exemplo mais antigo de linhas de falha financeira ?
linhas	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	7	Qual é o exemplo mais antigo de linhas de falha financeira ?
de	ADP	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	8	Qual é o exemplo mais antigo de linhas de falha financeira ?
falha	NOUN	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	9	Qual é o exemplo mais antigo de linhas de falha financeira ?
financeira	ADJ	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	10	Qual é o exemplo mais antigo de linhas de falha financeira ?
?	PUNCT	0	5ad261cfd7d075001a429064	5ad261cfd7d075001a429064	1	0	11	Qual é o exemplo mais antigo de linhas de falha financeira ?
Qual	PRON	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	0	Qual é o número mais antigo de linhas de falha financeira ?
é	AUX	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	1	Qual é o número mais antigo de linhas de falha financeira ?
o	DET	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	2	Qual é o número mais antigo de linhas de falha financeira ?
número	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	1	3	Qual é o número mais antigo de linhas de falha financeira ?
mais	ADV	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	4	Qual é o número mais antigo de linhas de falha financeira ?
antigo	ADJ	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	5	Qual é o número mais antigo de linhas de falha financeira ?
de	ADP	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	6	Qual é o número mais antigo de linhas de falha financeira ?
linhas	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	7	Qual é o número mais antigo de linhas de falha financeira ?
de	ADP	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	8	Qual é o número mais antigo de linhas de falha financeira ?
falha	NOUN	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	9	Qual é o número mais antigo de linhas de falha financeira ?
financeira	ADJ	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	10	Qual é o número mais antigo de linhas de falha financeira ?
?	PUNCT	0	5ad261cfd7d075001a429064_pert_0	5ad261cfd7d075001a429064	0	0	11	Qual é o número mais antigo de linhas de falha financeira ?
Qual	PRON	0	5ad261cfd7d075001a429064_pert_1	5ad261cfd7d075001a429064	0	0	0	Qual é o tipo mais antigo de linhas de falha financeira ?
