Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	ADP	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	0	1	Como os bytes de bit são transmitidos ?
os	DET	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	1	2	Como os bytes de bit são transmitidos ?
bytes	NOUN	1	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	2	3	Como os bytes de bit são transmitidos ?
de	ADP	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	3	4	Como os bytes de bit são transmitidos ?
bit	NOUN	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	4	5	Como os bytes de bit são transmitidos ?
são	AUX	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	5	6	Como os bytes de bit são transmitidos ?
transmitidos	VERB	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	1	6	7	Como os bytes de bit são transmitidos ?
?	PUNCT	0	5728046cff5b5019007d9b05	5728046cff5b5019007d9b05	1	0	7		Como os bytes de bit são transmitidos ?
Como	ADP	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	0	9	Como os bytes de bit são classificados ?
os	DET	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	1	10	Como os bytes de bit são classificados ?
bytes	NOUN	1	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	2	11	Como os bytes de bit são classificados ?
de	ADP	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	3	12	Como os bytes de bit são classificados ?
bit	NOUN	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	4	13	Como os bytes de bit são classificados ?
são	AUX	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	5	14	Como os bytes de bit são classificados ?
classificados	VERB	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	1	6	15	Como os bytes de bit são classificados ?
?	PUNCT	0	5728046cff5b5019007d9b05_pert_0	5728046cff5b5019007d9b05	0	0	7		Como os bytes de bit são classificados ?
