Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Onde	ADV	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	0	1	Onde estava Christina Christian quando foi eliminada do show ?
estava	VERB	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	1	2	Onde estava Christina Christian quando foi eliminada do show ?
Christina	PROPN	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	2	3	Onde estava Christina Christian quando foi eliminada do show ?
Christian	PROPN	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	3	4	Onde estava Christina Christian quando foi eliminada do show ?
quando	ADV	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	4	5	Onde estava Christina Christian quando foi eliminada do show ?
foi	AUX	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	5	6	Onde estava Christina Christian quando foi eliminada do show ?
eliminada	VERB	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	1	6	7	Onde estava Christina Christian quando foi eliminada do show ?
do	ADP	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	7	8	Onde estava Christina Christian quando foi eliminada do show ?
show	NOUN	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	8	9	Onde estava Christina Christian quando foi eliminada do show ?
?	PUNCT	0	56d370aa59d6e414001463c2	56d370aa59d6e414001463c2	1	0	9		Onde estava Christina Christian quando foi eliminada do show ?
Onde	ADV	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	0	11	Onde estava Christina Christian quando foi embora do show ?
estava	VERB	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	1	12	Onde estava Christina Christian quando foi embora do show ?
Christina	PROPN	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	2	13	Onde estava Christina Christian quando foi embora do show ?
Christian	PROPN	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	3	14	Onde estava Christina Christian quando foi embora do show ?
quando	ADV	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	4	15	Onde estava Christina Christian quando foi embora do show ?
foi	VERB	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	0	5	16	Onde estava Christina Christian quando foi embora do show ?
embora	SCONJ	0	56d370aa59d6e414001463c2_pert_0	56d370aa59d6e414001463c2	0	1	6	17	Onde estava Christina Christian quando foi embora do show ?
