Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Que	SCONJ	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	0	1	Que tratado trata de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	1	2	Que tratado trata de armas nucleares ?
trata	VERB	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	1	2	3	Que tratado trata de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	3	4	Que tratado trata de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	4	5	Que tratado trata de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	5	6	Que tratado trata de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66	573121fca5e9cc1400cdbc66	1	0	6		Que tratado trata de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	0	8	Que tratado temos de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	1	9	Que tratado temos de armas nucleares ?
temos	VERB	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	1	2	10	Que tratado temos de armas nucleares ?
de	ADP	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	3	11	Que tratado temos de armas nucleares ?
armas	NOUN	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	4	12	Que tratado temos de armas nucleares ?
nucleares	ADJ	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	5	13	Que tratado temos de armas nucleares ?
?	PUNCT	0	573121fca5e9cc1400cdbc66_pert_0	573121fca5e9cc1400cdbc66	0	0	6		Que tratado temos de armas nucleares ?
Que	SCONJ	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	0	15	Que tratado tem de armas nucleares ?
tratado	NOUN	0	573121fca5e9cc1400cdbc66_pert_1	573121fca5e9cc1400cdbc66	0	0	1	16	Que tratado tem de armas nucleares ?
